,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PC1,0.12680942246982493,0.15114772292372372,0.15837916587345557,0.18769137480921627,0.1970761543884001,0.1654490007389922,0.14603653283768722,0.16265586792320824,0.19013204787349108,0.2241774005814409,0.23267728086074438,0.2281348926890122,0.22802962802293963,0.22689372732337582,0.2122450002634786,0.2282493126667063,0.22856007625549263,0.22396587812225685,0.2287238543142553,0.2318349847536508,0.21741348661758175,0.24316488067892703,0.222098327666233,0.17135896067749423
PC2,0.4127196465921191,0.4056823112659696,0.3977378746462869,0.2949132324490356,0.24983976052382187,0.16066779773684925,-0.03391917864198715,-0.08402456412601496,-0.10736196820662952,-0.13671355181965816,-0.05808949645045926,-0.06280474461877049,-0.08046210793382244,-0.06977027058023122,-0.09227271303614676,-0.1520894584722841,-0.16327981222875584,-0.14355861562329955,-0.12509654506356915,-0.22438070203126242,-0.19224458449197734,-0.03014432005461505,0.1420389072551974,0.26765649194437835
PC3,-0.10051557777789481,-0.02120874861809402,0.04162316283101944,0.06992505510916443,0.03820534204027161,0.42170555789905717,0.5041794815669488,0.44812223889616504,0.28615211720143974,-0.018245695096267896,0.027978996644813174,0.0829993016422044,0.014977025348971485,-0.15993167479551526,-0.22445571179424612,-0.192329189912679,-0.1854707920055051,-0.1066525902287517,-0.03770243659113504,0.03034859017996659,-0.03832458306314758,-0.09570589255415672,-0.17514425219383647,-0.23672242321146
PC4,-0.13691125890282907,-0.06286339171049411,-0.015216354312409936,0.13996271936141177,0.28046149447215685,0.06466829119509906,-0.2770938534173606,-0.3218924627646553,0.03655177660765919,0.11623002884893302,0.3263020732343105,0.38767631916272144,0.28778714320445675,-0.09129178132698768,-0.26518242704015355,-0.09469660130770609,0.05070718317457283,0.08287616561090516,0.17310697506767023,-0.049095920285437085,-0.2994838373502552,-0.2609092242291172,-0.17950781608759162,-0.14278103477316686
PC5,0.17261669235185792,-0.04238592555412177,-0.15526005130040693,-0.3269302154601949,-0.1435195613127558,0.17156134113971866,0.048016179841443844,0.0033577923735900383,-0.08269384375778663,0.10354492876692002,0.1030747750793204,-0.05289530882392507,-0.24322209235422562,-0.3389114650304268,-0.30624976794377823,-0.2039425099436248,0.08339123417406298,0.3062799280912155,0.3370155745483026,0.16043896444520203,-0.12856640162558972,0.015867061590139262,0.19382377507482107,0.3876311426405519
