,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PC1,0.1827910464973845,0.1701389637113939,0.17708706648809766,0.19009360196991698,0.20721026657948433,0.12175149617357862,0.08217216497069858,0.1533522408964818,0.19068010969603197,0.22888582947586886,0.23374284405535228,0.23454902686210705,0.2248402712260655,0.23060528215146162,0.22339854901357517,0.22777087643289956,0.23704294023009667,0.24405426458539334,0.24440954563456635,0.23628881211029715,0.23105687597571894,0.20163305359566328,0.13681211251100678,0.18471614785958418
PC2,0.1615365366206616,0.2976627193449938,0.32268362407773754,0.23538984393504742,0.2517738420208602,0.29883368106552927,0.29452704468290375,0.19545135576556283,0.14173657222108216,0.12171925947885828,0.10097424584613073,0.019515591298778338,-0.04551543063705433,-0.2150074632718289,-0.27167803455004036,-0.22686137546942373,-0.18441654337739538,-0.12223841221626307,-0.0633911060019539,-0.05130866064188147,-0.11691919224040925,-0.20411945086500174,-0.321782888896691,-0.1207995625383103
PC3,0.39758067270583497,0.30662937775036986,0.23620812120778836,0.14654740760074564,0.09164840818440424,-0.08263727350627045,-0.28780757429870857,-0.2253805946255206,-0.06248284722809071,-0.03217536902006287,-0.11444821477052873,-0.15070531588137892,-0.145344456505136,0.01674040111489386,0.022489002530691395,-0.06964506172265866,-0.05190040339196481,-0.09790644559427591,-0.17644697016899294,-0.25504572874296144,-0.20040907234559766,0.22749663832063335,0.2939120212833055,0.4092730013990387
PC4,-0.041978612778344915,0.005005716934896989,-0.003935529986549483,0.2152819021031162,0.19232427717137948,0.44225199084848726,0.2728585792754921,-0.29098832387143736,-0.41340689061677943,-0.3566388077341666,-0.18383580813965852,-0.19389348290525774,-0.21823773651186476,0.013141555558278407,0.12122272126519952,0.14952482913036416,0.1431259373858136,0.17202590771942838,0.1558260308770147,0.1407622029029883,-0.026009016262680804,-0.06842156148013014,0.06723632319614456,-0.041919902491094264
PC5,-0.08366527793510882,-0.1247484436520083,-0.15319760871560895,-0.05784666992489552,-0.05683222783666683,0.20621298744676667,0.4204825437775417,0.38340850247604863,0.3347388140578119,0.019074198766857002,-0.17735914066669842,-0.2819240107319087,-0.256486094809652,0.04827968428200614,-0.005457948306947105,-0.01232911879106335,-0.048333748283182924,-0.1079507079027736,-0.14030300444101096,-0.12073470881696616,0.1165522972127918,0.3098388601339723,0.3419613059187571,0.12098884621177175
