estrategia,algoritmo,k,silhouette,davies_bouldin,calinski_harabasz
dia_lunes,Agglomerative,4,0.3694128939111372,0.7441056624638234,11.784873700844136
dia_lunes,Agglomerative,5,0.3402955832389287,0.7948462721357326,11.733093056998953
dia_lunes,GMM,2,0.3417690852150048,1.0132195165862528,10.711980487926114
dia_lunes,GMM,3,0.35797038805581677,0.7665234666200956,8.887288443438718
dia_lunes,GMM,4,0.3694128939111372,0.7441056624638234,11.784873700844136
dia_lunes,GMM,5,0.3472376985537085,0.5311902505853668,11.554479758209316
dia_martes,KMeans,2,0.3466985361615008,0.9908321305596219,11.377046027701386
dia_martes,KMeans,3,0.21932340696224875,1.1268228417987929,7.882462920399478
dia_martes,KMeans,4,0.24632904570923345,1.0688615616824273,9.14635428264759
dia_martes,KMeans,5,0.23294035769602994,0.8045372375126615,8.682562245217422
dia_martes,Agglomerative,2,0.3466985361615008,0.9908321305596219,11.377046027701386
dia_martes,Agglomerative,3,0.3272208576926795,1.0626954907031019,10.038344830053683
dia_martes,Agglomerative,4,0.3494803527626598,0.7995492820847793,10.562743871224988
dia_martes,Agglomerative,5,0.3349076490273384,0.552814372759525,10.26107733415517
dia_martes,GMM,2,0.3466985361615008,0.9908321305596219,11.377046027701386
dia_martes,GMM,3,0.21932340696224875,1.1268228417987929,7.882462920399478
dia_martes,GMM,4,0.24632904570923345,1.0688615616824273,9.14635428264759
dia_martes,GMM,5,0.23294035769602994,0.8045372375126615,8.682562245217422
dia_miercoles,KMeans,2,0.3384412393475205,1.0780164600684135,10.569676084137958
dia_miercoles,KMeans,3,0.2525111463726394,0.8365796382561131,7.491893711428683
dia_miercoles,KMeans,4,0.21561740503705187,1.0229583025121634,7.6897386032807304
dia_miercoles,KMeans,5,0.2636539982023478,0.8378965872570678,9.164292000382897
dia_miercoles,Agglomerative,2,0.3384412393475205,1.0780164600684135,10.569676084137958
dia_miercoles,Agglomerative,3,0.33107779292362616,1.015619323115139,10.604877244007254
dia_miercoles,Agglomerative,4,0.34440319175240636,0.7281279604402668,10.821602998549661
dia_miercoles,Agglomerative,5,0.34011200541304154,0.493148695207991,11.279932686913426
dia_miercoles,GMM,2,0.3384412393475205,1.0780164600684135,10.569676084137958
dia_miercoles,GMM,3,0.2525111463726394,0.8365796382561131,7.491893711428683
dia_miercoles,GMM,4,0.21561740503705187,1.0229583025121634,7.6897386032807304
dia_miercoles,GMM,5,0.2636539982023478,0.8378965872570678,9.164292000382897
