estrategia,pc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
dia_lunes_loadings,PC4,-0.2156765933345501,-0.0521014464126238,-0.0454489250175392,0.0972644846428302,0.0599909444532317,0.1174921746793997,0.1558389512141749,0.1073782906475383,0.131540516310416,0.1380287001267814,0.3558132624870777,0.4222407227164116,0.3392735699572122,0.0082981158290869,-0.3098195990871838,-0.1862696336007833,-0.1535165132879666,-0.0336337536667765,0.0416319702734271,0.0375536102375002,-0.0388971693902306,-0.227819806847555,-0.3535934350738328,-0.3043575794714795
dia_lunes_loadings,PC5,0.1529124169215935,0.1299647093097373,0.0926018067295208,-0.1756324635966683,-0.182192627122242,-0.14223758454992,-0.0624956314924056,0.0179815627862464,0.1632424239685097,0.4267597974358494,0.241475613084418,0.1514418834618787,0.053080428818897,0.080888029133409,-0.0001841614112841,-0.0084585541507223,-0.1726469016905778,-0.4206835936605928,-0.3758498487510839,-0.3022060673059447,-0.002113354776249,0.2606353930531578,0.2044438629522834,0.1187242522314805
dia_martes_loadings,PC1,0.1460969241596442,0.1435912994968299,0.1680620905932892,0.2145391755327113,0.2170441885416359,0.2005768710112414,0.1476913813604176,0.1163246993763542,0.2321624708135868,0.2255916275258912,0.2091265357901606,0.2114895938889006,0.2107795432000127,0.2041752369121537,0.2077685347461298,0.2245984310242273,0.2397860470071065,0.2418951501668816,0.2432030486285801,0.2119675461762828,0.1948974193087861,0.2176127905714451,0.2090138500821934,0.197447848391165
dia_martes_loadings,PC2,0.1875213262208672,0.2363027120214187,0.1902946597296497,0.1004602440826738,0.032394986860404,0.3291374644009588,0.3476490517699688,0.3330032244232643,0.049352675048427,-0.2369944253444807,-0.2657903118225666,-0.2723815113514686,-0.2418082492731546,-0.2569611995635061,-0.2122262083516349,-0.1939614332245806,-0.1768459908765337,-0.0613734210094552,0.0111734984609514,0.12972739065465,0.0963146143505313,0.0855788931033176,0.1753158025484179,0.1078420554145299
dia_martes_loadings,PC3,0.4116589282834977,0.3892458443144603,0.3625909155126002,0.1946211331597127,0.1553785980335488,0.0250735242327078,-0.2574512515348036,-0.3218084467486584,-0.1319360722318341,0.0651102311581004,0.0569847318182217,0.0373532659927389,0.0033095232388562,-0.0710175692399225,-0.1288144539774585,-0.0004964230292331,0.0200007060260068,0.0033904534603246,-0.1062068972071379,-0.2654400988825726,-0.3219533227286461,-0.1675909882609979,-0.063677288664988,0.2217652401800912
dia_martes_loadings,PC4,0.0942428375141059,0.0284573537983056,-0.1454803643362502,-0.2717859810280504,-0.2129883117779134,-0.1574412559623456,-0.1999431686268683,-0.0914936311591328,-0.2690327053027921,-0.0658624947972297,-0.0117757401888265,-0.2457536161539758,-0.2908414949834706,-0.1722680408653315,0.1090249533748362,0.2512455650991157,0.2399362957867867,0.2277426761338404,0.005104167403507,-0.0266914088963695,0.10086421409018,0.2668795878914537,0.3537193791341433,0.365458678306132
dia_martes_loadings,PC5,-0.1309757284226893,-0.035854505901943,-0.1897530685561749,-0.1877131315179845,0.2576916323308712,0.1604358552339322,0.0621372021102479,-0.0952794872807135,-0.0310625351736009,-0.0737421906727552,0.2350171831284804,0.061612966720784,-0.120891397031937,-0.3421539900224408,-0.2771520663124803,0.1028816248319716,0.0529554919408171,0.3114936883683047,0.3554367756261483,0.3102147522958056,-0.2382790260978875,-0.3364565310658988,-0.1541478938073595,0.0676531349253874
dia_miercoles_loadings,PC1,0.1841200090272823,0.1912520296917427,0.1957267592599646,0.2058970579482361,0.2208676383806015,0.2085249130132108,0.1704007100210813,0.1133903360397311,0.234401342259032,0.2054520699222344,0.2081419684963213,0.2389242154211837,0.2232082076035398,0.201525334666671,0.182361395721751,0.1936948792715038,0.2424840898603783,0.2397508816572067,0.2404741128561389,0.1952485352278094,0.1655620882366122,0.1752155008493972,0.1988456314783663,0.2145021571359321
dia_miercoles_loadings,PC2,-0.3123614631490166,-0.2891840997416786,-0.2828542805115069,-0.2459092469151844,-0.2542876785407141,-0.0300578881389259,0.2314866963879228,0.3345861371619908,0.0987216049698646,-0.0476253090140962,-0.1059181112016604,-0.0816364101328624,-0.0031228971178968,-0.0005730137741144,0.0684455115960122,0.0692180742685584,-0.0190241599047895,0.0069484738506199,0.0953185476972369,0.3155723908081939,0.4067472216201567,0.314597206121766,0.1425127948432969,-0.1184721528327028
dia_miercoles_loadings,PC3,-0.1182404561235396,-0.1587083369481667,-0.2371715596954359,-0.1314153157677539,-0.0730671928876651,-0.3535103426330495,-0.3488562089223023,-0.3620054647592057,-0.152022819605917,0.0774816536764764,0.0419301678524475,0.1132041162421136,0.1574803622012663,0.2887252268806852,0.3341693529819551,0.3740700133661586,0.2410548964634443,0.133022568803711,0.1092617395632885,-0.0648730789008066,-0.0303763419497449,0.0011687616844026,-0.0551722766348184,-0.0699203068500496
dia_miercoles_loadings,PC4,-0.2360675558093965,-0.2078057437796713,-0.0553714919088457,-0.0078300955747927,-0.0239123451432714,-0.0020636057282968,0.0584545880490352,-0.0118684881363083,0.2975057216987306,0.3435424932355537,0.4072402137572375,0.3092600767844552,0.1606970744187071,-0.1788140603040303,-0.2461831453116825,-0.0726141355055783,0.0277402864412611,-0.0053834023841357,0.0366341099887498,0.1337704642561905,-0.060478911471711,-0.2862271233130239,-0.3577511397831156,-0.2617796990605963
dia_miercoles_loadings,PC5,0.0312000783062888,-0.0444050801121144,-0.1526861136358731,0.0817152717211146,0.0564798124615442,0.0892076803380638,0.0325342427071659,-0.0642788742151082,-0.103914425513627,-0.2796992538850447,-0.091970063104767,-0.0379804916123273,-0.3552358083860712,-0.3559452427781053,0.0059247302666845,0.1019199801090651,0.1476466665268253,0.4688097512616477,0.3980664548883031,0.2867148960418239,-0.0844669452512517,-0.2711714717671186,-0.1407171921390629,0.0759505947692506
dia_sabado_loadings,PC1,0.1763192489540224,0.1517528910159266,0.1669124824111409,0.1826035789803474,0.2047458631193633,0.1899470177918407,0.1597318392359032,0.1575854467071404,0.1470645448077179,0.1848250356118371,0.2079415425884441,0.2169859921084904,0.2262487387582503,0.2265568946705359,0.2161219996456551,0.2281337771433449,0.2252641823580203,0.2284071908515293,0.2368222250896649,0.2334646402367863,0.2205296191442297,0.2192047553345901,0.2164620970389935,0.2278272403676235
dia_sabado_loadings,PC2,0.2625935888560407,0.3243713846334073,0.3322370513272553,0.3491025548997588,0.2351821066770874,0.2470146155766751,0.2940410898302535,0.2063494647289141,-0.0516066644641259,-0.289137164659129,-0.2619556426277463,-0.2088581933647592,-0.1319870018339972,-0.1459043969701975,-0.0543762380435765,-0.0127381188917685,-0.0690865025883258,-0.041960783997087,0.0418922686385201,-0.0284300829565623,-0.1431185309940432,-0.1831693314105461,-0.2033020963962599,-0.0583982851169175
dia_sabado_loadings,PC3,-0.3184653047047932,-0.19301530986631,-0.1463498136071038,-0.0750291723772668,0.1059619488550836,0.1982300635331763,0.2375438153473021,0.4666777423882329,0.5160609046021897,0.1214751198113581,-0.0665024260224935,0.0299142212012596,0.1072055750309961,-0.0529624771912921,-0.1704664980386689,-0.1331905799158654,-0.1184663210525245,-0.1684806801193995,-0.0497935469287557,0.1470670954705256,0.1743733155942047,0.0030058485501506,-0.1564459106974354,-0.2015722276492529
dia_sabado_loadings,PC4,0.2225844926937496,0.4089691912284975,0.2900676551805478,0.1051900490827121,-0.2568598244822965,-0.2822375559535883,-0.2436780896669161,0.1111723619621593,0.3351381988979424,0.1905321364033601,0.0701089010296533,0.0584737887775255,0.007639232676444,-0.0301642550217008,-0.0541180098127337,-0.1473107336355874,-0.2937284348486835,-0.2562321511835261,-0.2042010187726898,-0.1374978240232924,0.1028936095387098,0.2379016835165083,0.0786668521905977,0.0465085333620662
dia_viernes_loadings,PC1,0.1698324966722887,0.1706701303020967,0.1780628063987583,0.2066782283414787,0.2174685106863338,0.1566905947921981,0.0709527897987723,0.0698099817262219,0.205690104743662,0.2382364318413989,0.2436522785306322,0.2338064399991326,0.2161327929167669,0.2044048008532484,0.210548727881371,0.2325670546627704,0.2257073359521396,0.227865263894016,0.2319363151082043,0.2384974181327649,0.2147044242670416,0.2039451591936556,0.2117428823148097,0.1994387649830503
dia_viernes_loadings,PC2,0.193635668756241,0.2494785107158605,0.2710880954848756,0.1527096924669917,0.1287907422225327,0.3928564587962254,0.4314478126762587,0.3843004966910395,-0.143273805786577,-0.1488306614980286,-0.0435618657767366,-0.0681383563926572,-0.0969081021647638,-0.1430333723107712,-0.1739691821315385,-0.2060754362456156,-0.2090750755811771,-0.1705014663835671,-0.0937244091233131,-0.0704899872292802,-0.0623014512325895,-0.0264789857422275,0.135552664837703,0.193404948168562
dia_viernes_loadings,PC3,0.3594140663050636,0.3424016815719648,0.3114830236738964,0.3047966636539719,0.2291275278887379,-0.1729355839226817,-0.3477914028252535,-0.3552477353893927,-0.1142917368930701,-0.0398140827158226,0.072768077594074,0.0668085289117151,0.0542155637193441,0.0541561055755762,0.0341093636699147,-0.0254012454063478,-0.0668749981102515,-0.0609945004373821,-0.0964660449562651,-0.1458081429275539,-0.2722260092347796,-0.2707772688993723,-0.0717297439920145,-0.1033246006103842
dia_viernes_loadings,PC4,0.0043953786946151,0.0859075736008121,0.1524018249463397,-0.113053882860196,-0.1966610774681701,-0.2220450224120713,0.0146573025905927,0.2827968746133601,0.3204879747753597,0.0848158555329736,0.1820935713205215,0.130999364965286,0.1267950872296653,0.4029780623418912,0.1782003911371614,-0.1291743986540605,-0.2470643449665438,-0.3126027946169353,-0.3114095897640277,-0.20999995479811,0.0060701993216411,0.2522268222128807,-0.0275441222784202,-0.1924541352581152
dia_viernes_loadings,PC5,0.1387165359919517,0.0435515326147744,-0.0570982150480375,-0.0593518918997418,-0.120920551078638,-0.1432035301147138,-0.1684215370507405,-0.144801392683821,-0.2450415284820348,-0.1324004834902986,-0.1682303591745109,-0.2051342669754988,-0.247613601972137,0.1234446047991551,0.2488996762488426,0.149605592951006,0.0109120356914217,-0.1007482746524611,-0.1779850404353969,-0.124042498093627,0.062127432381848,0.3136455042367327,0.4598261235988152,0.455814928708159
estacion_invierno_loadings,PC1,0.1535637334063628,0.1241356562856721,0.1212550350769095,0.1174978355919142,0.1312719995536292,0.1324487550445197,0.1949865943854502,0.1836456598746097,0.2221177881923749,0.2159578187321634,0.2259950592999415,0.2532830035029671,0.2297343496649428,0.1933788520567838,0.2164134182725705,0.2355049473717606,0.2331630459706652,0.2394499062932649,0.2536079776791504,0.2338837429626524,0.199208861000539,0.2110686710181257,0.2280654207280974,0.2352464230727707
estacion_invierno_loadings,PC2,0.3304085316503024,0.3665907538658354,0.3821272268995145,0.4019778333083085,0.3685062032049133,0.3330268725935136,0.0222585902545918,-0.1663759368322429,-0.1639164240012472,-0.0954932587251628,-0.0778211828440592,-0.0635229378332437,-0.0075469924334931,-0.0142005185795404,-0.0340720876257567,0.0674196692603092,-0.0558673202682388,0.0005774352343471,-0.0634632629371129,-0.1828408019086807,-0.2168174659589541,-0.1769545048432575,-0.0243234071257005,-0.0491522851163277
estacion_invierno_loadings,PC3,0.0474079624608822,0.1209677963637391,0.0909864923902157,0.0919406297764266,0.0193746707180492,0.041115002455131,0.2948560852126259,0.3542431092658268,0.1937617460491426,-0.2609447559682252,-0.2867986975177063,-0.1707159535700066,-0.1683150465692385,-0.2922196253091485,-0.1208025339491448,-0.174079297966307,-0.2476595599221945,-0.2189955670870274,-0.0917738248793414,0.154233693549195,0.2531888946807629,0.2607518997187287,0.2776335943102473,0.1598744814501093
estacion_invierno_loadings,PC4,-0.2695974262481903,-0.2343449439435435,-0.1184224079919642,-0.0115790030584755,0.2324865037840252,0.3471187987390106,0.3188344160209217,-0.1247373655727554,0.1076999382881093,-0.2369897718365818,-0.233567353763208,-0.0060539353503637,0.3539404088066396,0.2473043057706393,-0.1852461275816777,-0.2701381563085538,-0.0833692173862479,0.1610813761596239,0.2344563632368432,0.1180995627707256,-0.0098434613938871,-0.0613876149308314,-0.1918494576677048,-0.0890014431798107
estacion_otono_loadings,PC1,0.1305195011998962,0.1541912042233449,0.1466729436723375,0.170996059105582,0.1879764480221512,0.1166713689914736,0.1541970925490264,0.1863726088261751,0.2157972756106217,0.2237580852980952,0.2325053434171196,0.2273117553637563,0.2111523247018754,0.2194135059392668,0.2100308332387375,0.235639920579941,0.2308265088135691,0.2258961316556641,0.238143677142337,0.235377557126312,0.2197507594672046,0.2507095833004861,0.2206945888664589,0.1731164816487522
estacion_otono_loadings,PC2,0.4021858101730618,0.3904339883712677,0.4040941677870026,0.3333917349976198,0.2843004690259291,0.160840860337562,-0.0290472356972126,-0.0729632847755911,-0.0847903044637697,-0.1485331537885712,-0.0808506706810781,-0.0619741372829458,-0.0717207806911662,-0.0515296971597885,-0.0803568830812253,-0.1380813294293762,-0.1740296712655422,-0.1364481197491354,-0.1159417192229729,-0.2179083653328372,-0.1874424149877893,-0.0299998626048193,0.1621616650161149,0.2310580382408287
estacion_otono_loadings,PC3,-0.1128275705152372,-0.0096625732032008,0.0471019588812084,0.0711040220181447,0.0021568914629549,0.4889253130101189,0.4695592550777612,0.366653595043712,0.2631319412974338,-0.1013162866596245,0.0941746251334088,0.1307533201264979,0.0865192289522964,-0.0896194025587352,-0.1833247703289696,-0.1570579420104121,-0.1818952193713995,-0.1592578133610827,-0.0539094009403928,0.0517126918462843,-0.0264185097840712,-0.1166877946361108,-0.2057518757023461,-0.2932415171869632
estacion_otono_loadings,PC4,-0.1063552944531022,-0.0505092239331858,-0.0412829151044358,0.188017614538663,0.2559223349341404,-0.0713225564498303,-0.3204849375642683,-0.3158668901393653,0.1784069961737475,0.1139176979771719,0.2871506792224591,0.349421978738799,0.3701341452142801,0.037564750995501,-0.2429599192947476,-0.1453260299890713,0.1023868288387119,0.0550499476353462,0.0805349186318174,-0.1119434549276594,-0.2923337619944041,-0.2033058853660372,-0.1461248004857664,-0.1656025040572838
estacion_otono_loadings,PC5,-0.0970396708363226,0.0507225640461489,0.0951698478156068,0.1623893811404952,0.0848696677785635,-0.2103946670961474,-0.0579645356960276,0.0509312061058182,-0.0082695196176798,-0.0888455593648386,-0.1548107151545135,0.0843501919089203,0.2260483978721683,0.4455237290998201,0.4066506434418278,0.2334869982074819,-0.1812511236953957,-0.324916837000241,-0.3360469006577101,-0.0962925710623028,0.1068262368986781,0.0124842733771182,-0.1452276587027678,-0.3055574586390739
estacion_primavera_loadings,PC1,0.174891028405284,0.1969497250561306,0.1896919905287624,0.1996148288611456,0.1903967283315234,0.2132442697581248,0.1605027467646896,0.1415846770023451,0.21298760228191,0.2255088712449456,0.2368121557671851,0.2241735404351012,0.2023619877463122,0.1885683756114585,0.1782772699091725,0.1997711648665359,0.23576776361885,0.2377082270796341,0.2214080622559885,0.2105915290626151,0.1946201426547615,0.2084770615697686,0.2218233359173263,0.2012578585879356
estacion_primavera_loadings,PC2,0.3625813316047847,0.2962808350209256,0.3409829333656886,0.3058271238327903,0.2954247938994385,0.2421150830087668,0.0163856061812384,-0.1009736202762855,-0.0981047318186887,-0.099485460475207,-0.0954074365170327,-0.1615013770090908,-0.1813821279832907,-0.2703234912422638,-0.232379914639913,-0.1054539403899704,-0.1132106420573989,-0.055720369256115,-0.0267484575065868,-0.1574935304721055,-0.2494957313103812,-0.1153356335862506,0.0299034026040785,0.2662799944428385
estacion_primavera_loadings,PC3,-0.0896924252805726,-0.0639819336132699,-0.0393607006087977,0.0075216607744564,0.0053387371652035,0.0784721373903142,0.5188945966407819,0.5529486726619167,0.1729419990253488,-0.0960899168992787,-0.1077327106141841,-0.140015499190856,-0.18948573201984,-0.173421997605134,-0.2298071045305818,-0.2852474665883585,-0.1144919388767448,-0.0609915196117773,0.0442509259002253,0.2543680679323266,0.2007430249810127,0.0546122374389696,0.0408969043339068,-0.0781840368362047
estacion_primavera_loadings,PC4,0.2367689857831662,0.2160356352567994,0.0863797381946865,-0.1588875035952791,-0.2626845272671322,-0.1700123277868071,0.0103802952476614,0.104303782779279,0.0203934173255704,-0.1629914549882681,-0.1194534396518929,-0.1610415205891743,-0.1101158245130542,0.1262289530570816,0.222265590083433,0.0923796080570638,-0.0794515015977006,-0.1903280258028174,-0.4186222650135531,-0.1715898410987112,0.1707045783200831,0.4447743871110959,0.3067964912543313,0.1848614990685074
estacion_verano_loadings,PC1,0.1827910464973845,0.1701389637113939,0.1770870664880976,0.1900936019699169,0.2072102665794843,0.1217514961735786,0.0821721649706985,0.1533522408964818,0.1906801096960319,0.2288858294758688,0.2337428440553522,0.234549026862107,0.2248402712260655,0.2306052821514616,0.2233985490135751,0.2277708764328995,0.2370429402300966,0.2440542645853933,0.2444095456345663,0.2362888121102971,0.2310568759757189,0.2016330535956632,0.1368121125110067,0.1847161478595841
estacion_verano_loadings,PC2,0.1615365366206616,0.2976627193449938,0.3226836240777375,0.2353898439350474,0.2517738420208602,0.2988336810655292,0.2945270446829037,0.1954513557655628,0.1417365722210821,0.1217192594788582,0.1009742458461307,0.0195155912987783,-0.0455154306370543,-0.2150074632718289,-0.2716780345500403,-0.2268613754694237,-0.1844165433773953,-0.122238412216263,-0.0633911060019539,-0.0513086606418814,-0.1169191922404092,-0.2041194508650017,-0.321782888896691,-0.1207995625383103
estacion_verano_loadings,PC3,0.3975806727058349,0.3066293777503698,0.2362081212077883,0.1465474076007456,0.0916484081844042,-0.0826372735062704,-0.2878075742987085,-0.2253805946255206,-0.0624828472280907,-0.0321753690200628,-0.1144482147705287,-0.1507053158813789,-0.145344456505136,0.0167404011148938,0.0224890025306913,-0.0696450617226586,-0.0519004033919648,-0.0979064455942759,-0.1764469701689929,-0.2550457287429614,-0.2004090723455976,0.2274966383206333,0.2939120212833055,0.4092730013990387
estacion_verano_loadings,PC4,-0.0419786127783449,0.0050057169348969,-0.0039355299865494,0.2152819021031162,0.1923242771713794,0.4422519908484872,0.2728585792754921,-0.2909883238714373,-0.4134068906167794,-0.3566388077341666,-0.1838358081396585,-0.1938934829052577,-0.2182377365118647,0.0131415555582784,0.1212227212651995,0.1495248291303641,0.1431259373858136,0.1720259077194283,0.1558260308770147,0.1407622029029883,-0.0260090162626808,-0.0684215614801301,0.0672363231961445,-0.0419199024910942
estacion_verano_loadings,PC5,-0.0836652779351088,-0.1247484436520083,-0.1531976087156089,-0.0578466699248955,-0.0568322278366668,0.2062129874467666,0.4204825437775417,0.3834085024760486,0.3347388140578119,0.019074198766857,-0.1773591406666984,-0.2819240107319087,-0.256486094809652,0.0482796842820061,-0.0054579483069471,-0.0123291187910633,-0.0483337482831829,-0.1079507079027736,-0.1403030044410109,-0.1207347088169661,0.1165522972127918,0.3098388601339723,0.3419613059187571,0.1209888462117717
festivo_loadings,PC1,0.1848743706825397,0.1572981720189028,0.1628540644043383,0.1797904864282275,0.2002459605513189,0.1866946547245851,0.1724619322025405,0.1840097983148777,0.1708574438270138,0.1789320675585623,0.2142003856941781,0.2232568918090261,0.2196777009713784,0.2085657409992034,0.2146646698878605,0.2323211448598222,0.2185418818409318,0.2225815688393569,0.2296048741190121,0.2322261997289427,0.2100774687658935,0.2214809547492284,0.2251160663688728,0.2170624754088856
festivo_loadings,PC2,0.2896467954941777,0.3379373078515535,0.3488981784215227,0.3505522842079455,0.2607217931727143,0.2299871667706567,0.2394625375054325,0.1406994994625237,-0.0843274201780245,-0.2647323344221954,-0.2274809862332689,-0.1870210616276128,-0.1894335867893223,-0.2076036818175939,-0.1225258071840162,-0.021856494641981,-0.1194375689525068,-0.080653907739779,-0.0258880358279893,-0.1163282016198103,-0.1924907018696628,-0.0965878491125409,-0.0452658590408174,0.1322138478254658
festivo_loadings,PC3,-0.2532537944683346,-0.16975294771373,-0.0914281498999493,-0.0238581022193469,0.1462436034267489,0.2496952982797882,0.3267480688310696,0.4608544470344244,0.4158620434750931,0.0975246435327314,-0.0759883628161917,-0.0335598688950039,0.0761987471112948,-0.0364448990593852,-0.1691766705475171,-0.1079970549916433,-0.0943682708829646,-0.1422428307502931,-0.0291559447195123,0.129999462063356,0.1877099334329979,-0.0864957634264671,-0.27962622335836,-0.3011063213999269
festivo_loadings,PC4,0.1248422780533268,0.2857512730890306,0.2257258384160969,0.0522731607445777,-0.1955256424700207,-0.2608611971971045,-0.2307889863178208,0.136538929724834,0.3533450163565291,0.3168186589470081,0.0952721032451352,-0.017336634600106,-0.0748318338896739,0.0072289396933306,-0.0504117235595624,-0.1207532359585672,-0.3080030636157613,-0.2911384711714233,-0.2863501586312781,-0.1471488872931942,0.1921326286642738,0.2799712157997327,0.0889450037001799,0.0838159385051891
global_loadings,PC1,0.1658447316223152,0.166949517964824,0.1687855339220914,0.1922393726575413,0.2001401363476387,0.1958240936623812,0.1547777357803796,0.1372084997024912,0.2035053896589596,0.2148852750075261,0.2368279524797557,0.2347918161678754,0.2203289911288765,0.2072003749176448,0.201104219337487,0.2267245922585373,0.2263486817686469,0.2300791411808699,0.2337864578542996,0.2217712523151407,0.1974357415171952,0.2053178258284988,0.206815814884007,0.2096353411355587
global_loadings,PC2,0.395489693089408,0.4008908436371222,0.3993803395521316,0.3420811709135035,0.2611603741213708,0.1788679777824843,-0.0514353902072316,-0.1406446153740776,-0.123502968631949,-0.1296570757770228,-0.0848179600592705,-0.083699733925394,-0.0971428418104603,-0.1400922396960044,-0.1337836763384468,-0.0822885158013728,-0.0969687544509022,-0.0496403875457421,-0.0603652192013042,-0.1947077322810485,-0.2762554593921008,-0.1454188719424135,0.0003434417952292,0.1812278249215315
global_loadings,PC3,-0.0383833035271506,0.0480392454705538,0.0614063285265819,0.0140828089862597,-0.020981776508979,0.2884418069699368,0.494674688129243,0.5085833078330478,0.2693782031660039,-0.0710966702838964,-0.0711014249854477,-0.0787382492809925,-0.0969807174748297,-0.1867795997804653,-0.2268390011940103,-0.2511493130138428,-0.2382079988192966,-0.1886382321973825,-0.0938817782904019,0.0996757976381638,0.1785643108042572,0.0931206120735096,0.0172269273291266,-0.0749851361331582
